scene,width,height,pair,method,trajectory,frame,trajectory_phase,repeat_count,min_ms,median_ms,max_ms
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,128,0.5333333333333333,12,0.25463541044998167,0.2664583268280029,0.27749999322509766
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,129,0.5375,12,0.2544270771217346,0.26794270179176327,0.28088540980911253
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,130,0.5416666666666666,12,0.25479166044616697,0.2695052017536163,0.2786979098625183
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,131,0.5458333333333333,12,0.2545833271179199,0.26854166011047365,0.27531249327850343
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,132,0.55,12,0.2542187437934875,0.26591145184135434,0.27848957653427125
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,133,0.5541666666666667,12,0.25213541051101684,0.2671354101448059,0.27369790998458865
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,134,0.5583333333333333,12,0.260833326965332,0.27302082666778565,0.2840104097328186
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,135,0.5625,12,0.26869791010665894,0.27940103484535217,0.2892708262710571
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,136,0.5666666666666667,12,0.2676562434654236,0.2761718682575226,0.28729165965271
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,137,0.5708333333333333,12,0.2672916601409912,0.2797656181697845,0.293333326171875
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,138,0.575,12,0.26708332681274416,0.27747395155906673,0.2878645763053894
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,139,0.5791666666666667,12,0.25677082706451415,0.2690104100990296,0.28249999310302737
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,140,0.5833333333333334,12,0.2575520770454407,0.2695572850856781,0.2780729098777771
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,141,0.5875,12,0.25760416037750244,0.26786457679367065,0.27749999322509766
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,142,0.5916666666666667,12,0.25312499382019044,0.2668229101524353,0.2809895764732361
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,143,0.5958333333333333,12,0.25114582720184325,0.2611979102897644,0.27369790998458865
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,144,0.6,12,0.24645832731628417,0.2595572853298187,0.26718749347686765
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,145,0.6041666666666666,12,0.2553645770988464,0.2678385351276398,0.28260415976715086
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,146,0.6083333333333333,12,0.24953124390792847,0.2612499936218262,0.26984374341201783
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,147,0.6125,12,0.2566666604003906,0.2663020768318176,0.28229165977478027
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,148,0.6166666666666667,12,0.2603645769767761,0.2699739517421722,0.29083332623291014
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,149,0.6208333333333333,12,0.25499999377441407,0.2573697853832245,0.2703645767326355
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,150,0.625,12,0.2536458271408081,0.2584895770225525,0.2755208266067505
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,151,0.6291666666666667,12,0.24583332733154298,0.2504427022190094,0.2729166600036621
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,152,0.6333333333333333,12,0.25328124381637573,0.2567447853984833,0.2827083264312744
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,153,0.6375,12,0.2593229103355408,0.26367186856269836,0.29234374286270143
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,154,0.6416666666666667,12,0.26046874364089967,0.2664843684940338,0.2909374928970337
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,155,0.6458333333333334,12,0.26145832695007326,0.2709114517192841,0.2904687429084778
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,156,0.65,12,0.26010416031646727,0.266901035150528,0.28921874293899535
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,157,0.6541666666666667,12,0.2583333270263672,0.2703906183986664,0.28838540962600706
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,158,0.6583333333333333,12,0.26406249355316164,0.27148436837196355,0.29567707611465455
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,159,0.6625,12,0.2586979103507996,0.262187493598938,0.28822915962982176
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,160,0.6666666666666666,12,0.26093749362945556,0.2626041602554321,0.2899999929199219
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,161,0.6708333333333333,12,0.259270827003479,0.26528645185661315,0.28427082639312745
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,162,0.675,12,0.25838541035842894,0.26497395186424255,0.2793749931793213
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,163,0.6791666666666667,12,0.2536979104728699,0.2596354103279114,0.27682290990829467
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,164,0.6833333333333333,12,0.2544270771217346,0.26213541026687626,0.2805208264846802
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,165,0.6875,12,0.26276041025161745,0.2679947851238251,0.287499992980957
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,166,0.6916666666666667,12,0.24999999389648436,0.2583072853603363,0.2777604098854065
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,167,0.6958333333333333,12,0.2552083271026611,0.25630207707595826,0.2803124931564331
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,168,0.7,12,0.25312499382019044,0.25760416037750244,0.2743749933013916
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,169,0.7041666666666667,12,0.24791666061401368,0.25997395198631285,0.2735416599884033
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,170,0.7083333333333334,12,0.2593749936676025,0.26179686860847473,0.28572915969085694
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,171,0.7125,12,0.25760416037750244,0.2630989519100189,0.27994790983200074
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,172,0.7166666666666667,12,0.26208332693481445,0.2669270768165588,0.28671874300003053
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,173,0.7208333333333333,12,0.2581770770301819,0.2624999935913086,0.2764583265838623
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,174,0.725,12,0.25484374377822877,0.26164061861228943,0.283697909740448
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,175,0.7291666666666666,12,0.2631770769081116,0.265989576839447,0.28776040964126587
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,176,0.7333333333333333,12,0.25807291036605834,0.2673697851390838,0.28817707629776
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,177,0.7375,12,0.2663020768318176,0.27135416004180907,0.29338540950393677
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,178,0.7416666666666667,12,0.2654687435188293,0.27479165995788574,0.2942708261489868
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,179,0.7458333333333333,12,0.2795312431755066,0.28312499308776856,0.30213540929031374
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,180,0.75,12,0.27463540996170044,0.279661451505661,0.2960937427711487
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,181,0.7541666666666667,12,0.27499999328613284,0.287734367975235,0.2992187426948547
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,182,0.7583333333333333,12,0.27932290984725955,0.28757811797904964,0.30192707596206664
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,183,0.7625,12,0.28411457639694215,0.29307290951156617,0.3061458258590698
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,184,0.7666666666666667,12,0.2869791596603394,0.2971874927444458,0.3093749924468994
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,185,0.7708333333333334,12,0.25380207713699343,0.26354166023254394,0.2769270765724182
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,186,0.775,12,0.26255207692337035,0.2687499934387207,0.28739582631683347
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,187,0.7791666666666667,12,0.26354166023254394,0.2682552017841339,0.2834895764122009
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,188,0.7833333333333333,12,0.2629687435798645,0.2760937432594299,0.29057290957260135
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,189,0.7875,12,0.27265624334335326,0.28223957644271847,0.2928124928512573
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,190,0.7916666666666666,12,0.257708327041626,0.26057291030502316,0.2836458264083862
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,191,0.7958333333333333,12,0.26354166023254394,0.26791666012573245,0.2922916595306396
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,192,0.8,12,0.26505207686233523,0.27023436840248105,0.29536457612228395
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,193,0.8041666666666667,12,0.26437499354553223,0.26919270176124577,0.2914583262176514
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,194,0.8083333333333333,12,0.26739582680511476,0.27601561826133725,0.2919270762062073
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,195,0.8125,12,0.27187499336242676,0.2734635349903107,0.29072915956878664
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,196,0.8166666666666667,12,0.2687499934387207,0.27677082657623286,0.29499999279785155
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,197,0.8208333333333333,12,0.27348957665634155,0.2791406181850433,0.2972395760765076
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,198,0.825,12,0.27302082666778565,0.279661451505661,0.29453124280929566
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,199,0.8291666666666667,12,0.26755207680130005,0.27380207664871214,0.29307290951156617
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,200,0.8333333333333334,12,0.2701041600723267,0.274062493309021,0.2944270761451721
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,201,0.8375,12,0.27562499327087403,0.28281249309539797,0.29781249272918703
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,202,0.8416666666666667,12,0.28177082645416257,0.28442707638931275,0.30744790916061404
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,203,0.8458333333333333,12,0.28093749314117433,0.2856510346927643,0.3057291592025757
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,204,0.85,12,0.27973957650375364,0.2813281181316376,0.2994270760231018
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,205,0.8541666666666666,12,0.28041665982055664,0.28359374307632446,0.3027083259429932
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,206,0.8583333333333333,12,0.28088540980911253,0.285937493019104,0.3005208259963989
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,207,0.8625,12,0.2774479098930359,0.28296874309158326,0.30046874266433715
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,208,0.8666666666666667,12,0.27380207664871214,0.27947915984344485,0.2957812427787781
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,209,0.8708333333333333,12,0.28859374295425416,0.2912239512233734,0.3092187424507141
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,210,0.875,12,0.281458326461792,0.28812499296569827,0.30880207579422
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,211,0.8791666666666667,12,0.28604165968322753,0.2900781179180145,0.3084895758018494
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,212,0.8833333333333333,12,0.2756770766029358,0.2790104098548889,0.2934374928359985
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,213,0.8875,12,0.2759374932632446,0.278776034860611,0.29515624279403685
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,214,0.8916666666666667,12,0.27927082651519775,0.28169270145606995,0.29968749268341066
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,215,0.8958333333333334,12,0.2759374932632446,0.28117186813545225,0.29630207609939574
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,216,0.9,12,0.27463540996170044,0.2797656181697845,0.2952604094581604
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,217,0.9041666666666667,12,0.2800520764961243,0.28343749308013916,0.29901040936660767
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,218,0.9083333333333333,12,0.2722395766868591,0.27958332650756834,0.2913020762214661
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,219,0.9125,12,0.257031243724823,0.2739062433128357,0.2796874931716919
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,220,0.9166666666666666,12,0.25593749375152586,0.26434895187950136,0.29020832624816895
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,221,0.9208333333333333,12,0.249635410572052,0.25903645200920106,0.2777083265533447
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,222,0.925,12,0.25296874382400514,0.2642447852153778,0.27880207652664185
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,223,0.9291666666666667,12,0.25791666036987304,0.26755207680130005,0.28619790967941283
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,224,0.9333333333333333,12,0.25609374374771116,0.2627083269195557,0.2769270765724182
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,225,0.9375,12,0.25906249367523193,0.2660677018375397,0.27979165983581544
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,226,0.9416666666666667,12,0.2598958269882202,0.26916666009521484,0.28557290969467164
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,227,0.9458333333333333,12,0.265312493522644,0.28010415982818604,0.28776040964126587
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,228,0.95,12,0.27171874336624147,0.286822909664154,0.2931249928436279
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,229,0.9541666666666667,12,0.25776041037368774,0.26950520175361636,0.2813541597976685
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,230,0.9583333333333334,12,0.25328124381637573,0.27338540999221805,0.27963540983963014
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,231,0.9625,12,0.2708854100532532,0.2891145762748718,0.6940624830551148
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,232,0.9666666666666667,12,0.2708333267211914,0.2794270765113831,0.29552082611846925
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,233,0.9708333333333333,12,0.2561979104118347,0.265546868516922,0.2772395765647888
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,234,0.975,12,0.260833326965332,0.26947916008758543,0.2836458264083862
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,235,0.9791666666666666,12,0.25635416040802,0.26565103518104555,0.2758333265991211
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,236,0.9833333333333333,12,0.2571874937210083,0.2656510351810455,0.2755208266067505
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,237,0.9875,12,0.2481770772743225,0.2529166604919434,0.2710937433815002
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,238,0.9916666666666667,12,0.25729166038513185,0.2615624936141968,0.283020826423645
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_min_stackless,horizontal_sinusoid,239,0.9958333333333333,12,0.26109374362564086,0.2668489518184662,0.2848437430458069
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,1,0.004166666666666667,12,0.994947892375946,1.0015364338817596,1.0271353915901185
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,2,0.008333333333333333,12,0.9984895589561462,1.004609350473404,1.0511458076705933
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,3,0.0125,12,0.9889583091888428,0.9985416422882081,1.024322891658783
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,4,0.016666666666666666,12,0.9738541428909302,0.981953101026535,1.0353124747238158
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,5,0.020833333333333332,12,0.9778645594596863,0.9853385176105499,1.0391666412963867
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,6,0.025,12,0.9745312262077331,0.9816145593681336,1.0327083081207276
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,7,0.029166666666666667,12,0.975677059513092,0.9810937260475159,1.0492708077163697
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,8,0.03333333333333333,12,0.977031226146698,0.9821353926887513,1.030364558177948
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,9,0.0375,12,0.9616666431884766,0.9744791428756714,1.3349478840751647
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,10,0.041666666666666664,12,0.9572395599632263,0.9814062260398865,1.1011978897819519
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,11,0.04583333333333333,12,0.9598958098983764,0.9739583095550537,1.1095312229118348
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,12,0.05,12,0.9598437265663147,0.9751041428604126,1.105208306350708
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,13,0.05416666666666667,12,0.9638541431350708,0.9768489344844817,1.112187472846985
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,14,0.058333333333333334,12,0.9722916429290771,0.9845051842975616,1.110364556224823
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,15,0.0625,12,0.9740103928871154,0.9852864342784882,1.15359372183609
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,16,0.06666666666666667,12,0.9774478928031921,0.9865103925819396,1.1619791382980347
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,17,0.07083333333333333,12,0.9839583093109131,0.9968228923301696,1.1756770546302795
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,18,0.075,12,0.9690624763412475,0.9888801841907501,1.0783853903388978
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,19,0.07916666666666666,12,0.973229142906189,0.9891666425170899,1.014010391910553
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,20,0.08333333333333333,12,0.9660416430816651,0.9754426845188141,1.1460937220191956
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,21,0.0875,12,0.955520810005188,0.968515601354599,1.1469270553321838
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,22,0.09166666666666666,12,0.9549999766845703,0.9611718515338897,1.1266145558280944
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,23,0.09583333333333334,12,0.9438020602912903,0.948593726840973,1.1153645561027528
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,24,0.1,12,0.9433853936347961,0.9531770600624085,1.1185416393585206
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,25,0.10416666666666667,12,0.9430728936424255,0.9536718517169953,1.0280728915672301
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,26,0.10833333333333334,12,0.9404687270393371,0.9505728934593201,0.9721874762649536
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,27,0.1125,12,0.934010393863678,0.9476041435317992,1.1270833058166503
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,28,0.11666666666666667,12,0.9240103941078186,0.939166643737793,1.078281223674774
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,29,0.12083333333333333,12,0.9262499773864746,0.9376041437759399,1.0277083082427978
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,30,0.125,12,0.9186458109054565,0.9338801855335236,1.048281224407196
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,31,0.12916666666666668,12,0.9267708107070923,0.9444791436080933,1.095156223262787
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,32,0.13333333333333333,12,0.9220312274894714,0.931328102262497,1.0851562235069274
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,33,0.1375,12,0.9103645611076355,0.9221614358196258,1.0739062237815857
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,34,0.14166666666666666,12,0.9057812278862,0.9157812276420594,1.0676041406021117
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,35,0.14583333333333334,12,0.9097395611228943,0.9209635191822052,1.0757812237358093
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,36,0.15,12,0.9049478945732117,0.9136978943595886,1.0792708069839478
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,37,0.15416666666666667,12,0.8926041448745727,0.9098958111190796,1.0852083068389893
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,38,0.15833333333333333,12,0.8910937282447815,0.8989843530521393,1.094479139945984
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,39,0.1625,12,0.891874978225708,0.8978124780807495,1.0805728902854919
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,40,0.16666666666666666,12,0.8863541450271606,0.8968749781036377,1.0938541399612427
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,41,0.17083333333333334,12,0.8828124784469604,0.8942447698345184,1.1120312228507996
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,42,0.175,12,0.8861458116989136,0.8978385197467804,1.1130208061599731
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,43,0.17916666666666667,12,0.8938020615119934,0.9079426861667633,1.1398437221717834
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,44,0.18333333333333332,12,0.8935937281837464,0.8986718530597686,1.0965103898963928
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,45,0.1875,12,0.8905728949241638,0.9045051862506865,1.0504166410217286
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,46,0.19166666666666668,12,0.8794270618629455,0.8930989365291595,1.06401039068985
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,47,0.19583333333333333,12,0.8738020620002747,0.8814843534793855,0.9545312266960144
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,48,0.2,12,0.8663020621833801,0.8695312287712097,0.9124478943901062
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,49,0.20416666666666666,12,0.8439583127288819,0.8553906041164399,0.9603645598869324
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,50,0.20833333333333334,12,0.8493749792633056,0.8728385203571319,1.0266145582695008
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,51,0.2125,12,0.8462499793395996,0.8666145621757507,0.9157291443099975
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,52,0.21666666666666667,12,0.8435937294044494,0.8492447709331512,0.9847395592918397
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,53,0.22083333333333333,12,0.8455728960227966,0.8602083123321533,0.9758333095092774
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,54,0.225,12,0.8341145629692077,0.8417187294502259,0.8493749792633056
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,55,0.22916666666666666,12,0.8313541463699341,0.8370051878986359,0.8531249791717529
Playtable-perfect,192,129,middlebury_vs_hiz,hiz_minmax,accelerating_sweep,56,0.23333333333333334,12,0.8391145628471375,0.8433333127441407,0.9545833100280762
